ID;X;Y;Techno;operateur;dbm;Puissance recue
OP1_4G_1951;757543;6748750;4G;OP1;-113;Moyenne
OP1_4G_1952;750530;6754626;4G;OP1;-28;Bonne
OP1_4G_1953;750906;6761757;4G;OP1;-100;Moyenne
OP1_4G_1954;756701;6750557;4G;OP1;-114;Moyenne
OP1_4G_1955;755941;6754640;4G;OP1;-39;Bonne
OP1_4G_1956;757104;6756012;4G;OP1;-54;Bonne
OP1_4G_1957;758243;6749774;4G;OP1;-69;Bonne
OP1_4G_1958;761294;6741101;4G;OP1;-99;Moyenne
OP1_4G_1959;763047;6741541;4G;OP1;-115;Moyenne
OP1_4G_1960;763249;6741562;4G;OP1;-113;Moyenne
OP1_4G_1961;764642;6741308;4G;OP1;-29;Bonne
OP1_4G_1962;762225;6746425;4G;OP1;-46;Bonne
OP1_4G_1963;761390;6748523;4G;OP1;-114;Moyenne
OP1_4G_1964;762905;6746792;4G;OP1;-76;Bonne
OP1_4G_1965;762886;6748360;4G;OP1;-100;Moyenne
OP1_4G_1966;765885;6740538;4G;OP1;-69;Bonne
OP1_4G_1967;768821;6744408;4G;OP1;-33;Bonne
OP1_4G_1968;768056;6747833;4G;OP1;-65;Bonne
OP1_4G_1969;762367;6754741;4G;OP1;-43;Bonne
OP1_4G_1970;763089;6755130;4G;OP1;-51;Bonne
OP1_4G_1971;763779;6755332;4G;OP1;-34;Bonne
OP1_4G_1972;762634;6762792;4G;OP1;-62;Bonne
OP1_4G_1973;766182;6753714;4G;OP1;-95;Bonne
OP1_4G_1974;767305;6752998;4G;OP1;-43;Bonne
OP1_4G_1975;767733;6754555;4G;OP1;-85;Bonne
OP1_4G_1976;766896;6763655;4G;OP1;-87;Bonne
OP1_4G_1977;767497;6757325;4G;OP1;-47;Bonne
OP1_4G_1978;750339;6767173;4G;OP1;-67;Bonne
OP1_4G_1979;752412;6765235;4G;OP1;-127;Mauvaise
OP1_4G_1980;752081;6765850;4G;OP1;-114;Moyenne
OP1_4G_1981;753416;6764897;4G;OP1;-121;Mauvaise
OP1_4G_1982;753092;6769098;4G;OP1;-30;Bonne
OP1_4G_1983;751184;6771190;4G;OP1;-34;Bonne
OP1_4G_1984;751901;6771825;4G;OP1;-88;Bonne
OP1_4G_1985;755461;6768377;4G;OP1;-55;Bonne
OP1_4G_1986;758725;6768372;4G;OP1;-129;Mauvaise
OP1_4G_1987;755644;6771730;4G;OP1;-68;Bonne
OP1_4G_1988;755966;6776435;4G;OP1;-37;Bonne
OP1_4G_1989;757757;6776704;4G;OP1;-23;Bonne
OP1_4G_1990;759126;6777265;4G;OP1;-113;Moyenne
OP1_4G_1991;751531;6780569;4G;OP1;-56;Bonne
OP1_4G_1992;753138;6781835;4G;OP1;-40;Bonne
OP1_4G_1993;759828;6763888;4G;OP1;-85;Bonne
OP1_4G_1994;764006;6768378;4G;OP1;-133;Mauvaise
OP1_4G_1995;764490;6768390;4G;OP1;-124;Mauvaise
OP1_4G_1996;760515;6774493;4G;OP1;-115;Moyenne
OP1_4G_1997;766553;6765513;4G;OP1;-113;Moyenne
OP1_4G_1998;771206;6740899;4G;OP1;-100;Moyenne
OP1_4G_1999;774083;6736768;4G;OP1;-24;Bonne
OP1_4G_2000;770747;6745154;4G;OP1;-81;Bonne
OP1_4G_2001;770271;6747517;4G;OP1;-109;Moyenne
OP1_4G_2002;771595;6745884;4G;OP1;-90;Bonne
OP1_4G_2003;771577;6747794;4G;OP1;-106;Moyenne
OP1_4G_2004;774027;6743362;4G;OP1;-115;Moyenne
OP1_4G_2005;775127;6737726;4G;OP1;-53;Bonne
OP1_4G_2006;779447;6741904;4G;OP1;-38;Bonne
OP1_4G_2007;775109;6746572;4G;OP1;-110;Moyenne
OP1_4G_2008;770399;6749558;4G;OP1;-68;Bonne
OP1_4G_2009;770495;6751253;4G;OP1;-111;Moyenne
OP1_4G_2010;769988;6753667;4G;OP1;-79;Bonne
OP1_4G_2011;773569;6750352;4G;OP1;-104;Moyenne
OP1_4G_2012;773740;6750816;4G;OP1;-80;Bonne
OP1_4G_2013;774139;6750027;4G;OP1;-105;Moyenne
OP1_4G_2014;774352;6753932;4G;OP1;-105;Moyenne
OP1_4G_2015;771975;6758999;4G;OP1;-87;Bonne
OP1_4G_2016;775258;6755841;4G;OP1;-25;Bonne
OP1_4G_2017;783717;6737755;4G;OP1;-89;Bonne
OP1_4G_2018;782256;6742062;4G;OP1;-98;Moyenne
OP1_4G_2019;779962;6747580;4G;OP1;-82;Bonne
OP1_4G_2020;780527;6749405;4G;OP1;-111;Moyenne
OP1_4G_2021;785447;6735607;4G;OP1;-56;Bonne
OP1_4G_2022;785516;6737387;4G;OP1;-93;Bonne
OP1_4G_2023;787474;6743453;4G;OP1;-105;Moyenne
OP1_4G_2024;788056;6742820;4G;OP1;-102;Moyenne
OP1_4G_2025;782290;6753045;4G;OP1;-111;Moyenne
OP1_4G_2026;784320;6754554;4G;OP1;-89;Bonne
OP1_4G_2027;786178;6752054;4G;OP1;-85;Bonne
OP1_4G_2028;784373;6755569;4G;OP1;-20;Bonne
OP1_4G_2029;785960;6760064;4G;OP1;-65;Bonne
OP1_4G_2030;788902;6757029;4G;OP1;-29;Bonne
OP1_4G_2031;635013;6796357;4G;OP1;-32;Bonne
OP1_4G_2032;636873;6800099;4G;OP1;-109;Moyenne
OP1_4G_2033;641987;6796675;4G;OP1;-92;Bonne
OP1_4G_2034;644878;6794379;4G;OP1;-138;Mauvaise
OP1_4G_2035;645140;6794547;4G;OP1;-125;Mauvaise
OP1_4G_2036;642963;6799922;4G;OP1;-38;Bonne
OP1_4G_2037;645556;6798812;4G;OP1;-115;Moyenne
OP1_4G_2038;643765;6801152;4G;OP1;-108;Moyenne
OP1_4G_2039;643999;6803571;4G;OP1;-125;Mauvaise
OP1_4G_2040;646971;6800925;4G;OP1;-135;Mauvaise
OP1_4G_2041;654762;6793049;4G;OP1;-113;Moyenne
OP1_4G_2042;653671;6795660;4G;OP1;-124;Mauvaise
OP1_4G_2043;654708;6797896;4G;OP1;-30;Bonne
OP1_4G_2044;656094;6793455;4G;OP1;-112;Moyenne
OP1_4G_2045;656525;6798877;4G;OP1;-48;Bonne
OP1_4G_2046;655841;6800526;4G;OP1;-99;Moyenne
OP1_4G_2047;703660;6793325;4G;OP1;-29;Bonne
OP1_4G_2048;704505;6793959;4G;OP1;-21;Bonne
OP1_4G_2049;704097;6796445;4G;OP1;-97;Moyenne
OP1_4G_2050;704643;6802425;4G;OP1;-33;Bonne
OP1_4G_2051;704457;6802786;4G;OP1;-95;Bonne
OP1_4G_2052;704756;6800165;4G;OP1;-135;Mauvaise
OP1_4G_2053;705312;6803059;4G;OP1;-40;Bonne
OP1_4G_2054;705502;6803086;4G;OP1;-38;Bonne
OP1_4G_2055;704901;6805585;4G;OP1;-107;Moyenne
OP1_4G_2056;707863;6794351;4G;OP1;-66;Bonne
OP1_4G_2057;710392;6793560;4G;OP1;-83;Bonne
OP1_4G_2058;710531;6799107;4G;OP1;-100;Moyenne
OP1_4G_2059;707427;6801638;4G;OP1;-127;Mauvaise
OP1_4G_2060;708160;6801573;4G;OP1;-105;Moyenne
OP1_4G_2061;706892;6804195;4G;OP1;-100;Moyenne
OP1_4G_2062;709375;6800859;4G;OP1;-24;Bonne
OP1_4G_2063;709593;6801029;4G;OP1;-72;Bonne
OP1_4G_2064;712973;6793744;4G;OP1;-23;Bonne
OP1_4G_2065;712614;6796920;4G;OP1;-109;Moyenne
OP1_4G_2066;712370;6798089;4G;OP1;-116;Mauvaise
OP1_4G_2067;715325;6797095;4G;OP1;-51;Bonne
OP1_4G_2068;714670;6798905;4G;OP1;-105;Moyenne
OP1_4G_2069;715191;6799448;4G;OP1;-104;Moyenne
OP1_4G_2070;711162;6800395;4G;OP1;-105;Moyenne
OP1_4G_2071;714809;6803924;4G;OP1;-29;Bonne
OP1_4G_2072;716183;6796631;4G;OP1;-31;Bonne
OP1_4G_2073;715937;6798952;4G;OP1;-113;Moyenne
OP1_4G_2074;716195;6798639;4G;OP1;-115;Moyenne
OP1_4G_2075;719523;6795492;4G;OP1;-21;Bonne
OP1_4G_2076;720316;6803214;4G;OP1;-95;Bonne
OP1_4G_2077;720120;6807119;4G;OP1;-113;Moyenne
OP1_4G_2078;723960;6795239;4G;OP1;-82;Bonne
OP1_4G_2079;725018;6793865;4G;OP1;-96;Moyenne
OP1_4G_2080;722550;6803148;4G;OP1;-97;Moyenne
OP1_4G_2081;722809;6805219;4G;OP1;-133;Mauvaise
OP1_4G_2082;723192;6803538;4G;OP1;-130;Mauvaise
OP1_4G_2083;723812;6803273;4G;OP1;-125;Mauvaise
OP1_4G_2084;724912;6806292;4G;OP1;-102;Moyenne
OP1_4G_2085;727650;6798276;4G;OP1;-48;Bonne
OP1_4G_2086;728913;6807141;4G;OP1;-25;Bonne
OP1_4G_2087;729548;6804323;4G;OP1;-60;Bonne
OP1_4G_2088;725210;6807804;4G;OP1;-96;Moyenne
OP1_4G_2089;731993;6794729;4G;OP1;-29;Bonne
OP1_4G_2090;733241;6798587;4G;OP1;-81;Bonne
OP1_4G_2091;734335;6798139;4G;OP1;-91;Bonne
OP1_4G_2092;731912;6800786;4G;OP1;-98;Moyenne
OP1_4G_2093;731998;6803001;4G;OP1;-45;Bonne
OP1_4G_2094;733092;6803154;4G;OP1;-69;Bonne
OP1_4G_2095;734038;6800292;4G;OP1;-70;Bonne
OP1_4G_2096;734207;6805730;4G;OP1;-85;Bonne
OP1_4G_2097;736831;6794723;4G;OP1;-106;Moyenne
OP1_4G_2098;736822;6794957;4G;OP1;-102;Moyenne
OP1_4G_2099;735499;6796599;4G;OP1;-85;Bonne
OP1_4G_2100;737833;6794742;4G;OP1;-110;Moyenne
OP1_4G_2101;738354;6798339;4G;OP1;-76;Bonne
OP1_4G_2102;735910;6803123;4G;OP1;-94;Bonne
OP1_4G_2103;741774;6794759;4G;OP1;-25;Bonne
OP1_4G_2104;742031;6798187;4G;OP1;-36;Bonne
OP1_4G_2105;743814;6794092;4G;OP1;-113;Moyenne
OP1_4G_2106;792672;6733882;4G;OP1;-108;Moyenne
OP1_4G_2107;792688;6741689;4G;OP1;-28;Bonne
OP1_4G_2108;792940;6741687;4G;OP1;-38;Bonne
OP1_4G_2109;791690;6745290;4G;OP1;-53;Bonne
OP1_4G_2110;789788;6746093;4G;OP1;-91;Bonne
OP1_4G_2111;798284;6741860;4G;OP1;-103;Moyenne
OP1_4G_2112;796727;6746293;4G;OP1;-28;Bonne
OP1_4G_2113;795632;6748025;4G;OP1;-50;Bonne
OP1_4G_2114;796326;6748649;4G;OP1;-101;Moyenne
OP1_4G_2115;797349;6743381;4G;OP1;-29;Bonne
OP1_4G_2116;796769;6747597;4G;OP1;-83;Bonne
OP1_4G_2117;794149;6752344;4G;OP1;-72;Bonne
OP1_4G_2118;789228;6758154;4G;OP1;-70;Bonne
OP1_4G_2119;794899;6755682;4G;OP1;-134;Mauvaise
OP1_4G_2120;798694;6749875;4G;OP1;-137;Mauvaise
OP1_5G_1;542764;6736002;5G;OP1;-102;Moyenne
OP1_5G_2;547260;6736048;5G;OP1;-100;Moyenne
OP1_5G_3;551126;6735274;5G;OP1;-133;Mauvaise
OP1_5G_4;551917;6735308;5G;OP1;-126;Mauvaise
OP1_5G_5;552985;6735365;5G;OP1;-132;Mauvaise
OP1_5G_6;538611;6737880;5G;OP1;-110;Moyenne
OP1_5G_7;541578;6744851;5G;OP1;-100;Moyenne
OP1_5G_8;540865;6746194;5G;OP1;-137;Mauvaise
OP1_5G_9;538864;6765645;5G;OP1;-113;Moyenne
OP1_5G_10;544357;6739269;5G;OP1;-79;Bonne
OP1_5G_11;547056;6736588;5G;OP1;-105;Moyenne
OP1_5G_12;547054;6738676;5G;OP1;-98;Moyenne
OP1_5G_13;544116;6743992;5G;OP1;-100;Moyenne
OP1_5G_14;546193;6750110;5G;OP1;-134;Mauvaise
OP1_5G_15;549252;6737067;5G;OP1;-107;Moyenne
OP1_5G_16;551059;6740055;5G;OP1;-72;Bonne
OP1_5G_17;553133;6736249;5G;OP1;-136;Mauvaise
OP1_5G_18;553652;6741363;5G;OP1;-100;Moyenne
OP1_5G_19;552753;6741994;5G;OP1;-103;Moyenne
OP1_5G_20;550275;6746728;5G;OP1;-50;Bonne
OP1_5G_21;553882;6745995;5G;OP1;-113;Moyenne
OP1_5G_22;553143;6748659;5G;OP1;-36;Bonne
OP1_5G_23;552203;6753045;5G;OP1;-135;Mauvaise
OP1_5G_24;541088;6770688;5G;OP1;-112;Moyenne
OP1_5G_25;546731;6771408;5G;OP1;-138;Mauvaise
OP1_5G_26;549525;6766553;5G;OP1;-140;Mauvaise
OP1_5G_27;549133;6767351;5G;OP1;-121;Mauvaise
OP1_5G_28;547909;6770890;5G;OP1;-120;Mauvaise
OP1_5G_29;549327;6772469;5G;OP1;-131;Mauvaise
OP1_5G_30;547218;6773111;5G;OP1;-139;Mauvaise
OP1_5G_31;545726;6776910;5G;OP1;-141;Mauvaise
OP1_5G_32;547075;6778295;5G;OP1;-111;Moyenne
OP1_5G_33;553442;6768658;5G;OP1;-128;Mauvaise
OP1_5G_34;550119;6773727;5G;OP1;-109;Moyenne
OP1_5G_35;550395;6774308;5G;OP1;-112;Moyenne
OP1_5G_36;546072;6780490;5G;OP1;-119;Mauvaise
OP1_5G_37;560361;6706905;5G;OP1;-138;Mauvaise
OP1_5G_38;564008;6695214;5G;OP1;-105;Moyenne
OP1_5G_39;563958;6695844;5G;OP1;-111;Moyenne
OP1_5G_40;563959;6695894;5G;OP1;-107;Moyenne
OP1_5G_41;563732;6696686;5G;OP1;-114;Moyenne
OP1_5G_42;564034;6696443;5G;OP1;-90;Bonne
OP1_5G_43;565186;6694853;5G;OP1;-115;Moyenne
OP1_5G_44;566388;6698320;5G;OP1;-107;Moyenne
OP1_5G_45;572475;6702916;5G;OP1;-115;Moyenne
OP1_5G_46;555384;6714101;5G;OP1;-100;Moyenne
OP1_5G_47;557907;6711112;5G;OP1;-62;Bonne
OP1_5G_48;557573;6712808;5G;OP1;-140;Mauvaise
OP1_5G_49;557820;6713104;5G;OP1;-49;Bonne
OP1_5G_50;558998;6708044;5G;OP1;-108;Moyenne
OP1_5G_51;558138;6710614;5G;OP1;-52;Bonne
OP1_5G_52;559902;6715600;5G;OP1;-109;Moyenne
OP1_5G_53;561941;6714324;5G;OP1;-103;Moyenne
OP1_5G_54;563428;6710115;5G;OP1;-50;Bonne
OP1_5G_55;564581;6710719;5G;OP1;-60;Bonne
OP1_5G_56;565283;6710629;5G;OP1;-102;Moyenne
OP1_5G_57;565219;6713728;5G;OP1;-134;Mauvaise
OP1_5G_58;566445;6708135;5G;OP1;-136;Mauvaise
OP1_5G_59;565402;6710175;5G;OP1;-114;Moyenne
OP1_5G_60;567527;6709286;5G;OP1;-124;Mauvaise
OP1_5G_61;572608;6708269;5G;OP1;-47;Bonne
OP1_5G_62;571438;6711064;5G;OP1;-97;Moyenne
OP1_5G_63;570869;6712904;5G;OP1;-103;Moyenne
OP1_5G_64;572109;6714326;5G;OP1;-56;Bonne
OP1_5G_65;571586;6720767;5G;OP1;-67;Bonne
OP1_5G_66;572108;6719935;5G;OP1;-109;Moyenne
OP1_5G_67;570334;6721992;5G;OP1;-120;Mauvaise
OP1_5G_68;570949;6721294;5G;OP1;-100;Moyenne
OP1_5G_69;572585;6724253;5G;OP1;-90;Bonne
OP1_5G_70;573578;6682921;5G;OP1;-111;Moyenne
OP1_5G_71;575827;6684101;5G;OP1;-78;Bonne
OP1_5G_72;574091;6687582;5G;OP1;-134;Mauvaise
OP1_5G_73;574458;6687248;5G;OP1;-102;Moyenne
OP1_5G_74;576055;6686513;5G;OP1;-65;Bonne
OP1_5G_75;576483;6686400;5G;OP1;-51;Bonne
OP1_5G_76;578843;6686544;5G;OP1;-121;Mauvaise
OP1_5G_77;575427;6702223;5G;OP1;-126;Mauvaise
OP1_5G_78;575211;6704791;5G;OP1;-105;Moyenne
OP1_5G_79;579112;6703557;5G;OP1;-124;Mauvaise
OP1_5G_80;580852;6706090;5G;OP1;-20;Bonne
OP1_5G_81;582733;6694458;5G;OP1;-98;Moyenne
OP1_5G_82;584544;6698579;5G;OP1;-43;Bonne
OP1_5G_83;585444;6693520;5G;OP1;-121;Mauvaise
OP1_5G_84;585913;6696444;5G;OP1;-49;Bonne
OP1_5G_85;583966;6700852;5G;OP1;-32;Bonne
OP1_5G_86;584414;6699326;5G;OP1;-89;Bonne
OP1_5G_87;582909;6704432;5G;OP1;-111;Moyenne
OP1_5G_88;587091;6701864;5G;OP1;-97;Moyenne
OP1_5G_89;589314;6696475;5G;OP1;-137;Mauvaise
OP1_5G_90;573225;6710243;5G;OP1;-109;Moyenne
OP1_5G_91;573964;6713671;5G;OP1;-103;Moyenne
OP1_5G_92;575113;6712140;5G;OP1;-97;Moyenne
OP1_5G_93;575647;6712599;5G;OP1;-99;Moyenne
OP1_5G_94;575656;6713268;5G;OP1;-102;Moyenne
OP1_5G_95;577464;6713842;5G;OP1;-57;Bonne
OP1_5G_96;573107;6715981;5G;OP1;-103;Moyenne
OP1_5G_97;574007;6715976;5G;OP1;-135;Mauvaise
OP1_5G_98;574729;6717377;5G;OP1;-110;Moyenne
OP1_5G_99;573325;6717744;5G;OP1;-105;Moyenne
OP1_5G_100;576819;6714125;5G;OP1;-47;Bonne
OP1_5G_101;575894;6720626;5G;OP1;-100;Moyenne
OP1_5G_102;578289;6707547;5G;OP1;-110;Moyenne
OP1_5G_103;579946;6708246;5G;OP1;-58;Bonne
OP1_5G_104;579305;6709364;5G;OP1;-69;Bonne
OP1_5G_105;578300;6713057;5G;OP1;-112;Moyenne
OP1_5G_106;582183;6706886;5G;OP1;-70;Bonne
OP1_5G_107;581644;6709211;5G;OP1;-95;Bonne
OP1_5G_108;578331;6714620;5G;OP1;-40;Bonne
OP1_5G_109;578637;6721077;5G;OP1;-36;Bonne
OP1_5G_110;580710;6715117;5G;OP1;-112;Moyenne
OP1_5G_111;581682;6715516;5G;OP1;-110;Moyenne
OP1_5G_112;582029;6717473;5G;OP1;-104;Moyenne
OP1_5G_113;582247;6719854;5G;OP1;-130;Mauvaise
OP1_5G_114;574480;6721703;5G;OP1;-74;Bonne
OP1_5G_115;574645;6722895;5G;OP1;-58;Bonne
OP1_5G_116;574888;6722678;5G;OP1;-51;Bonne
OP1_5G_117;574964;6721245;5G;OP1;-71;Bonne
OP1_5G_118;573351;6725571;5G;OP1;-104;Moyenne
OP1_5G_119;575780;6724215;5G;OP1;-90;Bonne
OP1_5G_120;576184;6723907;5G;OP1;-60;Bonne
OP1_5G_121;577679;6722401;5G;OP1;-38;Bonne
OP1_5G_122;576280;6726550;5G;OP1;-120;Mauvaise
OP1_5G_123;579202;6722792;5G;OP1;-27;Bonne
OP1_5G_124;579429;6723507;5G;OP1;-101;Moyenne
OP1_5G_125;579410;6723813;5G;OP1;-113;Moyenne
OP1_5G_126;579952;6723132;5G;OP1;-61;Bonne
OP1_5G_127;582513;6721393;5G;OP1;-134;Mauvaise
OP1_5G_128;582030;6723581;5G;OP1;-81;Bonne
OP1_5G_129;584526;6713333;5G;OP1;-30;Bonne
OP1_5G_130;586711;6706629;5G;OP1;-118;Mauvaise
OP1_5G_131;585358;6712897;5G;OP1;-43;Bonne
OP1_5G_132;585806;6718869;5G;OP1;-135;Mauvaise
OP1_5G_133;589431;6715851;5G;OP1;-102;Moyenne
OP1_5G_134;588137;6719571;5G;OP1;-98;Moyenne
OP1_5G_135;591400;6713740;5G;OP1;-101;Moyenne
OP1_5G_136;586663;6733826;5G;OP1;-96;Moyenne
OP1_5G_137;589076;6720912;5G;OP1;-102;Moyenne
OP1_5G_138;590346;6722157;5G;OP1;-114;Moyenne
OP1_5G_139;591686;6722647;5G;OP1;-104;Moyenne
OP1_5G_140;592058;6722253;5G;OP1;-99;Moyenne
OP1_5G_141;588531;6734058;5G;OP1;-27;Bonne
OP1_5G_142;589066;6734149;5G;OP1;-62;Bonne
OP1_5G_143;589564;6733158;5G;OP1;-125;Mauvaise
OP1_5G_144;589414;6734210;5G;OP1;-34;Bonne
OP1_5G_145;554832;6739890;5G;OP1;-129;Mauvaise
OP1_5G_146;554230;6742758;5G;OP1;-141;Mauvaise
OP1_5G_147;554334;6747295;5G;OP1;-26;Bonne
OP1_5G_148;557214;6744190;5G;OP1;-34;Bonne
OP1_5G_149;557863;6746941;5G;OP1;-110;Moyenne
OP1_5G_150;554942;6751156;5G;OP1;-122;Mauvaise
OP1_5G_151;556805;6764364;5G;OP1;-106;Moyenne
OP1_5G_152;558768;6764205;5G;OP1;-100;Moyenne
OP1_5G_153;560483;6757348;5G;OP1;-135;Mauvaise
OP1_5G_154;563682;6762332;5G;OP1;-125;Mauvaise
OP1_5G_155;566401;6754553;5G;OP1;-80;Bonne
OP1_5G_156;566312;6762250;5G;OP1;-106;Moyenne
OP1_5G_157;570282;6756606;5G;OP1;-99;Moyenne
OP1_5G_158;569034;6758611;5G;OP1;-107;Moyenne
OP1_5G_159;571002;6760194;5G;OP1;-138;Mauvaise
OP1_5G_160;556224;6765861;5G;OP1;-102;Moyenne
OP1_5G_161;554768;6776804;5G;OP1;-102;Moyenne
OP1_5G_162;559465;6766318;5G;OP1;-90;Bonne
OP1_5G_163;560463;6765845;5G;OP1;-42;Bonne
OP1_5G_164;562862;6766532;5G;OP1;-97;Moyenne
OP1_5G_165;563846;6765465;5G;OP1;-108;Moyenne
OP1_5G_166;564074;6766045;5G;OP1;-97;Moyenne
OP1_5G_167;594298;6688837;5G;OP1;-107;Moyenne
OP1_5G_168;594933;6689775;5G;OP1;-33;Bonne
OP1_5G_169;595251;6689283;5G;OP1;-20;Bonne
OP1_5G_170;595386;6691054;5G;OP1;-90;Bonne
OP1_5G_171;598314;6689774;5G;OP1;-44;Bonne
OP1_5G_172;595387;6693651;5G;OP1;-99;Moyenne
OP1_5G_173;596770;6695088;5G;OP1;-60;Bonne
OP1_5G_174;597441;6691769;5G;OP1;-58;Bonne
OP1_5G_175;598454;6697072;5G;OP1;-108;Moyenne
OP1_5G_176;599721;6692983;5G;OP1;-67;Bonne
OP1_5G_177;601695;6697715;5G;OP1;-110;Moyenne
OP1_5G_178;600671;6699055;5G;OP1;-130;Mauvaise
OP1_5G_179;604460;6686827;5G;OP1;-103;Moyenne
OP1_5G_180;603825;6690534;5G;OP1;-108;Moyenne
OP1_5G_181;604502;6691449;5G;OP1;-140;Mauvaise
OP1_5G_182;607463;6687330;5G;OP1;-109;Moyenne
OP1_5G_183;608256;6687957;5G;OP1;-69;Bonne
OP1_5G_184;608739;6687976;5G;OP1;-105;Moyenne
OP1_5G_185;604426;6697610;5G;OP1;-60;Bonne
OP1_5G_186;604857;6695791;5G;OP1;-88;Bonne
OP1_5G_187;605205;6696084;5G;OP1;-83;Bonne
OP1_5G_188;605901;6696332;5G;OP1;-83;Bonne
OP1_5G_189;606609;6695221;5G;OP1;-114;Moyenne
OP1_5G_190;592948;6714713;5G;OP1;-111;Moyenne
OP1_5G_191;593612;6717852;5G;OP1;-27;Bonne
OP1_5G_192;594274;6717756;5G;OP1;-34;Bonne
OP1_5G_193;594885;6720518;5G;OP1;-103;Moyenne
OP1_5G_194;596253;6716442;5G;OP1;-102;Moyenne
OP1_5G_195;596388;6720548;5G;OP1;-104;Moyenne
OP1_5G_196;596761;6720600;5G;OP1;-120;Mauvaise
OP1_5G_197;601034;6711329;5G;OP1;-135;Mauvaise
OP1_5G_198;601085;6713914;5G;OP1;-119;Mauvaise
OP1_5G_199;592943;6723700;5G;OP1;-125;Mauvaise
OP1_5G_200;593706;6722675;5G;OP1;-110;Moyenne
OP1_5G_201;594687;6722021;5G;OP1;-100;Moyenne
OP1_5G_202;596272;6722444;5G;OP1;-135;Mauvaise
OP1_5G_203;596349;6722407;5G;OP1;-127;Mauvaise
OP1_5G_204;597203;6733421;5G;OP1;-125;Mauvaise
OP1_5G_205;603791;6709695;5G;OP1;-68;Bonne
OP1_5G_206;604618;6710323;5G;OP1;-20;Bonne
OP1_5G_207;605752;6711561;5G;OP1;-78;Bonne
OP1_5G_208;604098;6714001;5G;OP1;-97;Moyenne
OP1_5G_209;604860;6714953;5G;OP1;-100;Moyenne
OP1_5G_210;606260;6716883;5G;OP1;-127;Mauvaise
OP1_5G_211;609538;6709332;5G;OP1;-108;Moyenne
OP1_5G_212;610022;6708239;5G;OP1;-112;Moyenne
OP1_5G_213;607559;6714128;5G;OP1;-35;Bonne
OP1_5G_214;608051;6714794;5G;OP1;-104;Moyenne
OP1_5G_215;609611;6716319;5G;OP1;-141;Mauvaise
OP1_5G_216;625382;6700209;5G;OP1;-117;Mauvaise
OP1_5G_217;624742;6701199;5G;OP1;-129;Mauvaise
OP1_5G_218;625539;6702022;5G;OP1;-37;Bonne
OP1_5G_219;627198;6701855;5G;OP1;-78;Bonne
OP1_5G_220;628230;6704711;5G;OP1;-52;Bonne
OP1_5G_221;628479;6702426;5G;OP1;-97;Moyenne
OP1_5G_222;629399;6702911;5G;OP1;-85;Bonne
OP1_5G_223;625636;6715415;5G;OP1;-102;Moyenne
OP1_5G_224;626813;6715902;5G;OP1;-42;Bonne
OP1_5G_225;626578;6717850;5G;OP1;-27;Bonne
OP1_5G_226;597193;6735604;5G;OP1;-104;Moyenne
OP1_5G_227;597025;6736430;5G;OP1;-108;Moyenne
OP1_5G_228;595758;6743766;5G;OP1;-114;Moyenne
OP1_5G_229;596966;6742995;5G;OP1;-102;Moyenne
OP1_5G_230;597700;6746160;5G;OP1;-90;Bonne
OP1_5G_231;598582;6742860;5G;OP1;-130;Mauvaise
OP1_5G_232;598810;6745404;5G;OP1;-71;Bonne
OP1_5G_233;600721;6746277;5G;OP1;-35;Bonne
OP1_5G_234;602310;6746551;5G;OP1;-99;Moyenne
OP1_5G_235;602258;6747615;5G;OP1;-31;Bonne
OP1_5G_236;602420;6748618;5G;OP1;-52;Bonne
OP1_5G_237;602919;6750940;5G;OP1;-39;Bonne
OP1_5G_238;603075;6751122;5G;OP1;-99;Moyenne
OP1_5G_239;602982;6764155;5G;OP1;-141;Mauvaise
OP1_5G_240;603014;6764232;5G;OP1;-141;Mauvaise
OP1_5G_241;603180;6748061;5G;OP1;-110;Moyenne
OP1_5G_242;604534;6750742;5G;OP1;-92;Bonne
OP1_5G_243;606370;6753401;5G;OP1;-114;Moyenne
OP1_5G_244;608030;6754809;5G;OP1;-80;Bonne
OP1_5G_245;607320;6756243;5G;OP1;-112;Moyenne
OP1_5G_246;605060;6763800;5G;OP1;-112;Moyenne
OP1_5G_247;610381;6756263;5G;OP1;-119;Mauvaise
OP1_5G_248;609598;6760348;5G;OP1;-124;Mauvaise
OP1_5G_249;610631;6757049;5G;OP1;-100;Moyenne
OP1_5G_250;612189;6757498;5G;OP1;-103;Moyenne
OP1_5G_251;612029;6759125;5G;OP1;-75;Bonne
OP1_5G_252;612136;6759678;5G;OP1;-140;Mauvaise
OP1_5G_253;600654;6768663;5G;OP1;-118;Mauvaise
OP1_5G_254;601563;6768039;5G;OP1;-114;Moyenne
OP1_5G_255;601450;6771405;5G;OP1;-110;Moyenne
OP1_5G_256;603308;6769911;5G;OP1;-106;Moyenne
OP1_5G_257;602941;6774631;5G;OP1;-20;Bonne
OP1_5G_258;605329;6765364;5G;OP1;-104;Moyenne
OP1_5G_259;612026;6764846;5G;OP1;-54;Bonne
OP1_5G_260;612638;6771331;5G;OP1;-133;Mauvaise
OP1_5G_261;609079;6773896;5G;OP1;-128;Mauvaise
OP1_5G_262;609541;6772910;5G;OP1;-132;Mauvaise
OP1_5G_263;610969;6772147;5G;OP1;-121;Mauvaise
OP1_5G_264;616156;6749168;5G;OP1;-81;Bonne
